ID,B1,B2,B3,B4,B5,B6,B7,NDWI,NDVI,MNDWI,NDBI,elevation,LULC
1988_0,158,165.5,143,649.5,302,2841.5,128.5,0.365212822,0.639116719,-0.29197861,-0.365212822,1547,1
1990_0,393.5,505.5,415.5,2328.5,1215.5,2902.5,502,0.314051919,0.697157434,-0.412550843,-0.314051919,444,1
1991_0,223,270,208,1965,1227,2897,524,0.231203008,0.808559595,-0.639278557,-0.231203008,2077,1
1992_0,443.5,525.5,588.5,1723,1454.5,2975,810,0.084500393,0.490806835,-0.469191919,-0.084500393,1273,1
1993_0,347,450,402,2196,1232,2929,582,0.281213536,0.690531178,-0.464922711,-0.281213536,1054,1
1994_0,273,386,261,2096,1037,2929,473,0.338014682,0.778532032,-0.457484188,-0.338014682,1509,1
1996_0,580,855,866,1100,385,2960,246,0.481481481,0.119023398,0.379032258,-0.481481481,194,1
1998_0,434,690,769,2331,2030,3010,1265,0.069020867,0.503870968,-0.492647059,-0.069020867,1864,1
2002_0,196,304.5,253.5,1606,1073.5,2847,543,0.198731107,0.727346061,-0.558055152,-0.198731107,2301,1
2004_0,613,679,505,1782.5,873,2910,351,0.342496705,0.558469945,-0.125,-0.342496705,607,1
2005_0,679,837,970,2030,2191.5,3012.5,1679,-0.038256544,0.353333333,-0.447251114,0.038256544,254,1
2007_0,349,585,581,2989,1844,2939,966,0.236912891,0.674509804,-0.518320296,-0.236912891,1748,1
2011_0,273,282,267,1153,845,2796,474,0.154154154,0.623943662,-0.499556344,-0.154154154,2756,1
2017_0,509,695,891.5,2281.5,2785.5,2931.5,2210,-0.09946714,0.438071226,-0.600632093,0.09946714,3464,1
2019_0,348,494,427,2820,2111,2872.5,983.5,0.143784222,0.736987989,-0.620729367,-0.143784222,2288,1
2020_0,353,587.5,464.5,2555.5,1601,3010,812.5,0.229640322,0.692384106,-0.463102582,-0.229640322,1570,1
2022_0,327,440,491,1637,1561,2819,891,0.023764853,0.538533835,-0.56021989,-0.023764853,2573,1
2025_0,492,444,370,1309,566,2864,232,0.396266667,0.559261465,-0.120792079,-0.396266667,520,1
2026_0,402,530.5,402.5,1986,1319,2946.5,594.5,0.201815431,0.66296839,-0.426331441,-0.201815431,163,1
2027_0,353,415,396,1685,1357,2902,751,0.1078238,0.619413743,-0.531602709,-0.1078238,1851,1
2034_0,255,281,214.5,1493.5,845.5,2841.5,344.5,0.277041471,0.74882904,-0.501109632,-0.277041471,2152,1
2035_0,326,461,402,1989,1419,2934,693,0.167253521,0.663739021,-0.509574468,-0.167253521,607,1
2036_0,205,143,112,333,259,2778,130,0.125,0.496629213,-0.288557214,-0.125,2499,1
2037_0,363,488,406,1847,1190,2965,641,0.216331906,0.639591656,-0.418355185,-0.216331906,334,1
2038_0,418,556,580,1481,1347,2886,892,0.04738331,0.437166424,-0.415659485,-0.04738331,3334,1
2042_0,608,714,619,2070,1094,2950,490,0.308470291,0.539605801,-0.210176991,-0.308470291,218,1
2046_0,274,385,369,1925,1295,2924,596,0.195652174,0.678291194,-0.541666667,-0.195652174,2379,1
2047_0,340,374,319,1594,934,2853,423,0.261075949,0.66649242,-0.428134557,-0.261075949,1220,1
2052_0,302,462,378,1768,1061,2960,567,0.24991163,0.647716682,-0.393302692,-0.24991163,1918,1
2053_0,404,495,374,1946,1197,2965,516,0.23830735,0.677586207,-0.414893617,-0.23830735,167,1
2056_0,471,623,681,1596,1871,2960,1104,-0.079319296,0.401844532,-0.500400962,0.079319296,415,1
2057_0,474,663,589,2093,1474,2950,871,0.173535184,0.560775541,-0.379503978,-0.173535184,756,1
2060_0,384,424,336,1631,828,2875,306,0.32655551,0.658362989,-0.322683706,-0.32655551,678,1
2061_0,259,433,449,1422,1334,2902,988,0.031930334,0.520042758,-0.509903792,-0.031930334,2880,1
2064_0,472,581,533,2932,2093,2955,1073,0.166965174,0.692352092,-0.565445026,-0.166965174,566,1
2065_0,214,380.5,334.5,1780,1238.5,2878,606.5,0.179393739,0.683613147,-0.529956763,-0.179393739,3262,1
2069_0,515,711,764,2035,1759,2902,1083,0.072746442,0.454090747,-0.424291498,-0.072746442,409,1
2072_0,601,653.5,601.5,1930.5,1162.5,2939,552.5,0.248302619,0.524881517,-0.280286344,-0.248302619,144,1
2073_0,349,554,479,2191,1660,2955,854,0.137886263,0.641198502,-0.499548329,-0.137886263,878,1
2074_0,758,957,990,2430,2611,2995,1741,-0.035905574,0.421052632,-0.463565022,0.035905574,124,1
2077_0,294,415,363,2403,1422,2892,688,0.256470588,0.737527115,-0.548176375,-0.256470588,2501,1
2079_0,382,626,656,2509,2098,2985,1155,0.089212069,0.585466035,-0.540381791,-0.089212069,1301,1
2084_0,501,653,530,2675,1983,2929,1078,0.148561614,0.669266771,-0.504552352,-0.148561614,1027,1
2085_0,329,429,433,1096,924,2886,613,0.085148515,0.433616743,-0.365853659,-0.085148515,1182,1
2087_0,180,174.5,150.5,742,496.5,2810,307,0.198223658,0.662745098,-0.479880775,-0.198223658,3111,1
2088_0,156,168,143.5,696,257.5,2759,145,0.459884636,0.658129839,-0.210340776,-0.459884636,3318,1
2091_0,518,742,817,2418,2225,2985,1277,0.041567952,0.494899536,-0.49983148,-0.041567952,1571,1
2093_0,478,608,553,2419,1496,2908,781,0.235759898,0.627860027,-0.422053232,-0.235759898,680,1
2094_0,674,932,930,2499,1997,3010,1235,0.111654804,0.457567804,-0.363605326,-0.111654804,310,1
2097_0,629.5,843.5,946,2140,2154,2982.5,1513,-0.003260363,0.38690862,-0.437197665,0.003260363,352,1
2099_0,412,672,537,1959,1558,2995,906,0.114017629,0.569711538,-0.397309417,-0.114017629,297,1
2100_0,123,197,168,1566,779,2859,352,0.335607676,0.806228374,-0.596311475,-0.335607676,2856,1
2101_0,378,456.5,425.5,1694,1108,2962.5,514,0.209136331,0.59849021,-0.416426973,-0.209136331,743,1
2102_0,201,255.5,192,1428,783,2872.5,325.5,0.291723202,0.762962963,-0.50794415,-0.291723202,1874,1
2104_0,691,734,842,2218,2259,3005,1662,-0.009157918,0.449673203,-0.509522219,0.009157918,211,1
2105_0,295,211,187,764,319,2813,198,0.41089566,0.606729758,-0.203773585,-0.41089566,1626,1
2106_0,366,515,515,1552,955,2908,443,0.238133227,0.501693275,-0.299319728,-0.238133227,404,1
100_0,449,694,758,2756,2613,2955,1573,0.026634383,0.568582812,-0.580284246,-0.026634383,2342,2
134_0,729.5,1091,1336,2342,2398.5,3083.5,1773.5,-0.011918574,0.273518216,-0.374695515,0.011918574,1205,2
197_0,600,744,894,2041,1961,3029,1244,0.019990005,0.390800681,-0.449907579,-0.019990005,1421,2
211_0,348,428,366,2972,1689,2886,766,0.275262819,0.78070701,-0.595654228,-0.275262819,3305,2
275_0,540.5,741,923.5,2519.5,3005.5,2931,1976.5,-0.087963801,0.46354923,-0.604430802,0.087963801,1753,2
361_0,443,611,831,2214,2807,2886,1779,-0.118103963,0.454187192,-0.642480983,0.118103963,3319,2
384_0,683,799,1087,1896,2949,2939,2135,-0.217337461,0.271203486,-0.573639274,0.217337461,3770,2
396_0,533,733,786,2083,1891,2990,1224,0.048314041,0.452073893,-0.441310976,-0.048314041,984,2
505_0,361,436,323.5,2785.5,1753,2835.5,734,0.227498072,0.7918945,-0.601644587,-0.227498072,2549,2
541_0,608,979,1270,2485,3540,2945,2517,-0.175103734,0.323568575,-0.566718301,0.175103734,3220,2
559_0,376,638,643,2490,2013,2934,1112,0.10592938,0.589530801,-0.518672199,-0.10592938,2689,2
595_0,551,788,857,2655,2485,3005,1564,0.03307393,0.511958998,-0.518484571,-0.03307393,1254,2
611_0,252,166.5,108.5,230.5,227,2762.5,117.5,0.007650273,0.359882006,-0.153748412,-0.007650273,3267,2
633_0,321,323,379,670,994,2813,956,-0.194711538,0.277407054,-0.509491268,0.194711538,3891,2
775_0,597,868,1002,2445,2694,2965,1643,-0.048453006,0.418624891,-0.512633352,0.048453006,529,2
844_0,197,189,83,295,95,2819,20,0.512820513,0.560846561,0.330985915,-0.512820513,1278,2
853_0,521,747.5,888,1987.5,2770.5,3017.5,2095,-0.164564943,0.382368284,-0.575042638,0.164564943,3173,2
855_0,675,487,388,460,456,2735,334,0.004366812,0.08490566,0.032873807,-0.004366812,3728,2
861_0,497.5,758.5,868.5,2202.5,1948,2965,1215,0.061317914,0.434386193,-0.439497506,-0.061317914,1540,2
863_0,530.5,762.5,1038,2362,2968,2875,2116,-0.11369606,0.389411765,-0.591207613,0.11369606,3780,2
877_0,540.5,732,945.5,2190.5,2343.5,3039,1582.5,-0.033745037,0.397002551,-0.523979841,0.033745037,1444,2
934_0,363,604,645.5,2532.5,2331,2939,1386,0.041431068,0.593769666,-0.588415673,-0.041431068,3174,2
1001_0,116,136,91,206,93,2756.5,64.5,0.377926421,0.387205387,0.187772926,-0.377926421,2804,2
1012_0,345,526,576,1813,1801,2918,1088,0.003320421,0.51778987,-0.547915771,-0.003320421,2786,2
1090_0,398.5,547,792,1676,2954.5,2892,2055,-0.276104092,0.358184765,-0.687562473,0.276104092,4095,2
1156_0,567,820,820,2753,2152,2918.5,1264,0.122528033,0.541001959,-0.448183042,-0.122528033,602,2
1157_0,194,151.5,119,381,176.5,2841,96.5,0.366816143,0.524,-0.076219512,-0.366816143,1552,2
1158_0,543,728,801.5,2174.5,2064,2907.5,1232,0.026070544,0.461357527,-0.478510029,-0.026070544,1057,2
1166_0,240.5,241,276.5,821,565,2772,362.5,0.184704185,0.496127563,-0.401985112,-0.184704185,3452,2
1203_0,644,940,1083,2647,2732,2960,1798,-0.015802194,0.419302949,-0.488017429,0.015802194,1128,2
1213_0,333.5,287,255,534.5,519.5,2706,356,0.014231499,0.354021533,-0.288282703,-0.014231499,3959,2
1240_0,176,214,231,851,753,2766,432,0.061097257,0.573012939,-0.557394002,-0.061097257,3381,2
1266_0,491,676,696,2990,2153,2945,1182,0.162745479,0.622354856,-0.522092612,-0.162745479,1628,2
1333_0,436,502,500,1487,1166,2975,637,0.1209951,0.496728737,-0.398081535,-0.1209951,899,2
1336_0,612,768,729,2097,1706,2975,1176,0.102813568,0.484076433,-0.379143088,-0.102813568,157,2
1359_0,326,344,324,597.5,710,2744,449,-0.086042065,0.296798698,-0.347248577,0.086042065,3719,2
1399_0,328.5,306,288,465.5,172,2690,119.5,0.460392157,0.235567352,0.280334728,-0.460392157,4008,2
1446_0,556.5,868,1014.5,2642,2606.5,3012,1745,0.006763837,0.445097771,-0.500359764,-0.006763837,1866,2
1604_0,426,547.5,559,2074,1514,2939,793.5,0.156075808,0.57538929,-0.468833374,-0.156075808,944,2
1611_0,680,1128.5,1720,3093,4256,2952,2784.5,-0.158252824,0.285269063,-0.580833875,0.158252824,3680,2
1714_0,327,291,272.5,396,348.5,2734.5,208,0.063801209,0.18474196,-0.089913995,-0.063801209,3847,2
1798_0,361.5,463,572,1382.5,1808,2883.5,1401.5,-0.133364676,0.414684062,-0.59225011,0.133364676,3140,2
1867_0,312,405,532,1471,1911,2842,1314,-0.130100532,0.468796805,-0.650259067,0.130100532,3809,2
1893_0,490,603,545,928,734,2722,419,0.116726835,0.260013578,-0.097980553,-0.116726835,3669,2
1901_0,158,113,92,137,71,2766,64,0.317307692,0.19650655,0.22826087,-0.317307692,3198,2
1913_0,379,262,211,202,100,2716,102,0.337748344,-0.021791768,0.447513812,-0.337748344,3404,2
1933_0,362,383,549.5,1124,2019,2833,1520.5,-0.284759784,0.343292501,-0.681099084,0.284759784,4072,2
1980_0,447,534,573,2542,1725,2960,893,0.191469416,0.632102729,-0.527224436,-0.191469416,1253,2
2062_0,85,123,132,208,161,2753,129,0.127371274,0.223529412,-0.133802817,-0.127371274,3565,2
2063_0,925.5,1062,928.5,2191.5,1777,2982.5,964.5,0.104447524,0.404807692,-0.251849243,-0.104447524,93,2
2164_0,352,407,342,1274,1026,2819,683,0.107826087,0.576732673,-0.431960921,-0.107826087,3804,2
2205_0,2472,2161,2537,2849,1467,2741,1032,0.320203892,0.057927961,0.191289967,-0.320203892,4146,2
2221_0,149,128,76,125,59,2747,64,0.358695652,0.243781095,0.368983957,-0.358695652,2987,2
2269_0,621,900,1093,2379,2799,3027,1874.5,-0.081112399,0.370391705,-0.513381995,0.081112399,1507,2
2280_0,515.5,739.5,877.5,1978,2190.5,3019.5,1474,-0.05097757,0.385396603,-0.495221843,0.05097757,1542,2
2313_0,570,693,902,1686,2704.5,2939.5,2015.5,-0.231978135,0.302936631,-0.59205298,0.231978135,3837,2
2351_0,431,619,784.5,2233.5,2442.5,2947.5,1551,-0.044696322,0.480119284,-0.595623061,0.044696322,3287,2
2413_0,584,711,792,2151,2183,2955,1557,-0.007383479,0.4617737,-0.508638563,0.007383479,277,2
2437_0,354.5,382.5,394,1619.5,1087.5,2825,639.5,0.196527521,0.608641669,-0.479591837,-0.196527521,3198,2
2454_0,203.5,226,235.5,814,467.5,2780,263.5,0.270386266,0.551214864,-0.348233598,-0.270386266,3413,2
2519_0,2824,2935,3056.5,3608,3301,2747,2627,0.044434795,0.082751894,-0.058691469,-0.044434795,3473,2
2616_0,90,113,106,258,126,2790,66,0.34375,0.417582418,-0.054393305,-0.34375,3140,2
2770_0,278.5,344.5,329,1432,972,2905,389,0.191347754,0.626348666,-0.476642613,-0.191347754,1695,2
2933_0,334.5,460.5,489,1886.5,2178.5,2850,1150.5,-0.071832718,0.588297201,-0.651004168,0.071832718,3381,2
3007_0,179,190,176,378,282,2735,167,0.145454545,0.364620939,-0.194915254,-0.145454545,3598,2
3036_0,634,779,715,2262,1925,2955,1237,0.080487222,0.519650655,-0.423816568,-0.080487222,120,2
3064_0,574,762,854,1707,2600,2886,2064,-0.207336893,0.333073018,-0.546698394,0.207336893,3442,2
3067_0,209,267,275,601.5,647,2833,432,-0.036443732,0.372504278,-0.415754923,0.036443732,3695,2
3084_0,404,486,498,1254,1365,2905,814,-0.042382589,0.431506849,-0.474878444,0.042382589,3010,2
3133_0,560,706,748,1585,1329,2975,806,0.08785175,0.358765538,-0.306142506,-0.08785175,1867,2
3141_0,681,1060,1280,3495,3205,2934,1759,0.043283582,0.463874346,-0.502930832,-0.043283582,1373,2
3356_0,603,643,566,2721,1767,2929,846,0.212566845,0.655613021,-0.466390041,-0.212566845,481,2
3411_0,510,715,783,2493.5,2340,3062.5,1373,0.031757526,0.522050969,-0.531914894,-0.031757526,1164,2
3433_0,691,776.5,818,1970.5,1908,2949.5,1097,0.016114477,0.413304644,-0.42149376,-0.016114477,883,2
3483_0,507.5,680.5,832,1750,2151,2962.5,1487.5,-0.102794155,0.355538342,-0.519336041,0.102794155,3038,2
3501_0,530.5,688.5,937,1810,3087.5,3005,2339.5,-0.260847371,0.317801238,-0.63532839,0.260847371,4235,2
3518_0,566,810,1093,2522,2431,3034,1618,0.018372703,0.395297372,-0.500154273,-0.018372703,1336,2
3542_0,714,865,867,2229,2031,2955,1454,0.046478873,0.439922481,-0.402624309,-0.046478873,122,2
3642_0,791,1024,1029,2788,2692,2892,1831,0.017518248,0.460833115,-0.448869752,-0.017518248,1496,2
3672_0,813,1184,1540,2555,3380,2995,2838,-0.139005897,0.247863248,-0.48115688,0.139005897,2665,2
3700_0,570,757,832,2041,1940,3034,1235,0.02537051,0.42081448,-0.438635521,-0.02537051,984,2
3702_0,554,739,922,2043,2455,2929,1909,-0.091596265,0.378077572,-0.537257358,0.091596265,2660,2
3839_0,260,199,176.5,239,208,2740.5,119,0.06935123,0.150421179,-0.022113022,-0.06935123,3448,2
3899_0,906,1363,1665,3595,3681,3000,2683,-0.011819681,0.366920152,-0.459555908,0.011819681,532,2
3900_0,824,1078,1259,3562,2565,2955,1734,0.162722376,0.477701722,-0.408180071,-0.162722376,418,2
3901_0,363,454.5,428,1487.5,1133,2885.5,666.5,0.135279527,0.55311929,-0.427401575,-0.135279527,949,2
3913_0,244,317,272,1053,732,2847,369,0.179831933,0.589433962,-0.395614871,-0.179831933,2723,2
3919_0,368.5,514.5,561.5,2431.5,1809.5,2907.5,1120,0.146663523,0.624791179,-0.557228916,-0.146663523,1840,2
3939_0,710,999,1435,2463,3257,3067,2427,-0.138811189,0.263724987,-0.530545113,0.138811189,975,2
4060_0,336,492.5,520.5,1480,1160.5,2792.5,729.5,0.120999811,0.479630092,-0.404113733,-0.120999811,3632,2
4100_0,145.5,117.5,83.5,325.5,134.5,2789.5,44,0.415217391,0.591687042,-0.067460317,-0.415217391,2196,2
4152_0,481.5,691.5,857.5,2629.5,2978.5,2878,1841.5,-0.062232525,0.508173215,-0.623160763,0.062232525,3486,2
4241_0,2090,2125.5,2206,2508,2175,2682.5,1788,0.071108264,0.064064489,-0.01151029,-0.071108264,3872,2
4278_0,620,478,416,442,226,2683,166,0.323353293,0.03030303,0.357954545,-0.323353293,3816,2
4387_0,550,695,806,1543,1716,2995,1233,-0.053083768,0.313750532,-0.423475736,0.053083768,1054,2
4430_0,634,869,1047,1775,2632,2853,1897,-0.194463354,0.257973069,-0.503570408,0.194463354,3462,2
4532_0,506,759,1061.5,2314,3187.5,2899.5,1968,-0.15877488,0.37105614,-0.615355378,0.15877488,3690,2
4539_0,475,616,900,1706,2481,2842,1612,-0.185096728,0.309286262,-0.602195673,0.185096728,3815,2
4543_0,579,873,1029,2024,2499,2870,1792,-0.105018793,0.325908942,-0.482206406,0.105018793,1456,2
4549_0,301,232,191,363,129,2690,99,0.475609756,0.310469314,0.28531856,-0.475609756,3504,2
4608_0,313.5,459,395,1445,1498.5,2850.5,880.5,-0.018175641,0.570652174,-0.531034483,0.018175641,3661,2
4611_0,335,247.5,213,349.5,227,2734.5,132,0.212489159,0.242666667,0.043203372,-0.212489159,3557,2
4674_0,492,479,555.5,1150,1389.5,2861.5,969.5,-0.094309904,0.34857813,-0.487289269,0.094309904,3763,2
4786_0,283,398,407,1698,1364,2875,784,0.109079033,0.613301663,-0.548240636,-0.109079033,3211,2
4795_0,800,987,1159,1939,2699,3025,1741,-0.163863734,0.251775339,-0.464460119,0.163863734,376,2
4812_0,358,577,621,2346,2055,2955,1117,0.066121336,0.581395349,-0.561550152,-0.066121336,2617,2
4857_0,789,920,1138,1952,3544,2913,3080,-0.289665211,0.263430421,-0.58781362,0.289665211,4271,2
4879_0,669,862,1000,2320,2748,3077,1729,-0.08445146,0.397590361,-0.522437673,0.08445146,979,2
4892_0,194,156,122,190,135,2703,69,0.169230769,0.217948718,0.072164948,-0.169230769,3596,2
4896_0,370,544,636,2029,1623,2945,1002,0.111171961,0.522701689,-0.497923396,-0.111171961,3699,2
4950_0,555.5,691,728,2016.5,1793.5,2982.5,1014.5,0.058530184,0.469484423,-0.443751258,-0.058530184,190,2
5020_0,493.5,739.5,944.5,2138.5,2267,2990,1610,-0.029168085,0.387285112,-0.508065857,0.029168085,2176,2
5064_0,287,446,418,1432,1775,2836,1109,-0.106953539,0.548108108,-0.598379109,0.106953539,3408,2
5094_0,273,522,509,1964,1454,2859,834,0.149210064,0.588354226,-0.471659919,-0.149210064,1674,2
5099_0,936,1210,1345,2075,2172,3010,1650,-0.022839652,0.213450292,-0.284447073,0.022839652,853,2
5139_0,214,197,191,538,311,2772,169,0.26737338,0.475994513,-0.224409449,-0.26737338,3381,2
5193_0,296,386,459.5,1261,1257.5,2762.5,880.5,0.001389716,0.46585295,-0.530270764,-0.001389716,3687,2
5252_0,515,664,673,2011,1795,2980,1004,0.056752496,0.498509687,-0.459943066,-0.056752496,193,2
5375_0,544,879,1130,2747,2858,2950,1895,-0.019803747,0.417075058,-0.529569173,0.019803747,2911,2
5407_0,466,630.5,850.5,1628.5,2679.5,2921,1939.5,-0.243964717,0.313836224,-0.619033233,0.243964717,3504,2
5489_0,487.5,618,762.5,1327,1759,2910,1372.5,-0.139987038,0.270160325,-0.480016828,0.139987038,3615,2
5509_0,559,703.5,727.5,2510.5,2395.5,2902,1358,0.023440685,0.550648548,-0.545982575,-0.023440685,889,2
5511_0,518.5,687.5,738.5,1915.5,1924.5,2962.5,1299.5,-0.00234375,0.443481537,-0.473583461,0.00234375,1517,2
5549_0,323,456,429,1874,1368,2945,659,0.156076496,0.627442466,-0.5,-0.156076496,2028,2
5557_0,570,682,767,2383,2298,2939,1445,0.018158513,0.513015873,-0.542281879,-0.018158513,1035,2
5619_0,181,141,102,226,198,2778,73,0.066037736,0.37804878,-0.168141593,-0.066037736,2628,2
5758_0,444,480,479,2031,1106,2924,573,0.294867708,0.618326693,-0.394703657,-0.294867708,1188,2
5812_0,484,653,698,2036,1946,2985,1050,0.022601708,0.489392831,-0.497499038,-0.022601708,941,2
5860_0,190,194,158,568,359,2759,142,0.225458468,0.564738292,-0.298372514,-0.225458468,3212,2
5861_0,294,416,421,1572,1269,2913,745,0.106652587,0.577521325,-0.506231454,-0.106652587,2867,2
5927_0,404,510,513,1147,1017,2897,598,0.060073937,0.381927711,-0.332023576,-0.060073937,1081,2
5931_0,232,343.5,307.5,1840.5,1401.5,2839,775,0.135410241,0.713687151,-0.606303725,-0.135410241,2762,2
5986_0,607,855,1030,2739,2902,3081,1942,-0.028895586,0.453435925,-0.544849614,0.028895586,1272,2
6186_0,392,340,299,403,504,2766,253,-0.111356119,0.148148148,-0.194312796,0.111356119,3477,2
6253_0,409.5,689.5,785,2309.5,1964.5,2987.5,1183.5,0.080720636,0.492648247,-0.480406933,-0.080720636,1755,2
6322_0,770.5,1042,1104,2741.5,2473.5,2931.5,1657,0.051390221,0.42582239,-0.4071967,-0.051390221,662,2
6335_0,237,184,139,288,234,2735,129,0.103448276,0.348946136,-0.119617225,-0.103448276,3520,2
6346_0,821,799,703,1301,540,2716,359,0.413362303,0.298403194,0.193427931,-0.413362303,3924,2
6365_0,340.5,373.5,476.5,1052.5,1774.5,2775,1200.5,-0.255394411,0.376716808,-0.652234637,0.255394411,4209,2
6378_0,213,353,401,1740,1571,2870,910,0.051041981,0.625408688,-0.633056133,-0.051041981,3426,2
6425_0,662,769,880,1646,1534,2908,1158,0.035220126,0.303246239,-0.332175423,-0.035220126,4186,2
6511_0,510,596.5,828.5,1783.5,2120,2853,1355,-0.086204688,0.365620214,-0.560831953,0.086204688,3656,2
6535_0,297.5,398,446.5,831,905,2892,726,-0.042626728,0.300978474,-0.389102072,0.042626728,2804,2
6591_0,294,274,248,442,432,2796,286,0.011441648,0.28115942,-0.223796034,-0.011441648,3520,2
6613_0,416,560,808,1735.5,2593,2864,1659,-0.198105579,0.364655003,-0.644782747,0.198105579,3389,2
6643_0,398,600,630,2553.5,2143,2980,1264.5,0.087405515,0.604209204,-0.562522785,-0.087405515,1653,2
6644_0,252.5,195,156,159.5,181.5,2673,111.5,-0.064516129,0.011093502,0.035856574,0.064516129,3709,2
6771_0,157,144.5,106.5,323.5,217.5,2777,89,0.195933457,0.504651163,-0.201657459,-0.195933457,2911,2
6800_0,231,194.5,141.5,290.5,187,2718.5,114,0.216753927,0.344907407,0.01965924,-0.216753927,3345,2
6873_0,252,191,138,244.5,166.5,2693,120.5,0.189781022,0.278431373,0.068531469,-0.189781022,3729,2
6943_0,489,630,630,841,957,2741,620,-0.064516129,0.143439837,-0.206049149,0.064516129,3866,2
6992_0,1016,1197.5,1226,2832.5,2456,2921,1741,0.07119221,0.3958359,-0.344464212,-0.07119221,702,2
